상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적,lon,lat,총_유동인구_수,남성_유동인구_수_ratio,연령대_10_유동인구_수_ratio,연령대_20_유동인구_수_ratio,연령대_30_유동인구_수_ratio,연령대_40_유동인구_수_ratio,연령대_50_유동인구_수_ratio,시간대_00_06_유동인구_수_ratio,시간대_06_11_유동인구_수_ratio,시간대_11_14_유동인구_수_ratio,시간대_14_17_유동인구_수_ratio,시간대_17_21_유동인구_수_ratio,월요일_유동인구_수_ratio,화요일_유동인구_수_ratio,수요일_유동인구_수_ratio,목요일_유동인구_수_ratio,금요일_유동인구_수_ratio,토요일_유동인구_수_ratio
A,골목상권,3110771,대림역 11번,191056,443667,11560,영등포구,11560710,대림2동,24375,126.8988628868371,37.49241417100042,430965.0,0.507971645,0.058401494,0.08194865,0.153365122,0.185439653,0.240038054,0.240021255,0.176742481,0.118194939,0.127174766,0.196050268,0.139234691,0.13452663,0.133816592,0.136628899,0.139524739,0.15038414
A,골목상권,3110772,신우어린이공원,191051,444852,11560,영등포구,11560720,대림3동,40126,126.89879193948084,37.50309103254977,304748.0,0.480867862,0.113260793,0.121339599,0.154084686,0.159151168,0.202626432,0.350787041,0.199026084,0.085106104,0.083009296,0.134297405,0.141605523,0.13965309,0.138957434,0.139892633,0.138868836,0.144831139
A,골목상권,3110773,당산역 13번,191087,448516,11560,영등포구,11560620,양평2동,9756,126.89915465916856,37.53610408406031,88060.0,0.517914126,0.073642971,0.209936407,0.245003407,0.177538042,0.13741767,0.156168024,0.210302184,0.155486662,0.159052453,0.208859969,0.152009993,0.15215762,0.1526005,0.148932546,0.149682035,0.128139905
A,골목상권,3110639,신방화역 8번,183627,451855,11500,강서구,11500630,방화1동,97165,126.8146749940266,37.566086019095295,528402.0,0.481483795,0.149764196,0.116005935,0.158340966,0.143087486,0.148677906,0.241189473,0.201564339,0.117240283,0.118733464,0.18150007,0.139946745,0.140550453,0.137564085,0.137800648,0.137314275,0.148756342
A,골목상권,3110640,방화역 1번,183716,453166,11500,강서구,11500641,방화3동,79681,126.81565326249788,37.57789958077792,572653.0,0.48955301,0.191873278,0.101101189,0.156415567,0.16373063,0.137168342,0.237864815,0.204502552,0.123603648,0.125458174,0.17954503,0.140335804,0.139923689,0.139976076,0.14007212,0.141645493,0.14691219
A,골목상권,3110641,공항고등학교,183939,452510,11500,강서구,11500630,방화1동,67482,126.81819214306506,37.5719930009848,425578.0,0.457901959,0.170682764,0.077433332,0.166079623,0.174804208,0.13682536,0.319537945,0.216198244,0.098666046,0.094074633,0.13940133,0.141060255,0.137385244,0.141072003,0.139316739,0.139680951,0.1491293
A,골목상권,3110642,정곡초등학교,183978,453168,11500,강서구,11500641,방화3동,19884,126.81861923583672,37.57792219512261,19148.0,0.537577688,0.144975977,0.046793399,0.132024232,0.19291832,0.238353875,0.198663046,0.205452267,0.13014414,0.141163568,0.197931899,0.13604554,0.133538751,0.136933361,0.130770838,0.127741801,0.156360978
A,골목상권,3110786,당산역 8번,191584,448284,11560,영등포구,11560560,당산2동,54674,126.90478057162832,37.53401843325648,466187.0,0.491147348,0.094967513,0.177864867,0.229219354,0.160522189,0.133597603,0.19804584,0.219756105,0.134723339,0.134187072,0.191147291,0.1466018,0.147438373,0.147850224,0.146297202,0.146026925,0.134778244
A,골목상권,3110787,신길3동주민센터,191661,445257,11560,영등포구,11560650,신길3동,95882,126.90568609063068,37.50674580845403,1592676.0,0.473296845,0.155178985,0.110036122,0.137154615,0.145999471,0.185191976,0.235510402,0.192691927,0.117661648,0.130494758,0.193805147,0.138212582,0.137595382,0.137867251,0.13878583,0.138443011,0.152072266
A,골목상권,3110788,영등포시장역 3번,191702,446987,11560,영등포구,11560535,영등포동,10464,126.90613027820348,37.52233352432056,101113.0,0.507813118,0.074788354,0.193597199,0.249376929,0.158260147,0.136680117,0.289052842,0.206788445,0.118609872,0.119054919,0.147251095,0.147796503,0.148201994,0.146223989,0.14661959,0.14241633,0.1378867
A,골목상권,3110789,대림성모병원,191713,443474,11560,영등포구,11560700,대림1동,86491,126.90629428541293,37.49068135537327,607734.0,0.458307417,0.091885897,0.154699769,0.167932576,0.163988403,0.176201023,0.218649936,0.211286517,0.140620732,0.13418206,0.172157556,0.140437624,0.139805771,0.144788198,0.137572893,0.138237656,0.139876525
A,골목상권,3110810,영신초등학교,192632,445721,11560,영등포구,11560630,신길1동,117632,126.91666342067874,37.51093472393394,1542844.0,0.479679423,0.126504689,0.135241152,0.161377949,0.157085227,0.148856916,0.259696379,0.203954515,0.119199349,0.117308684,0.168090228,0.143516778,0.140904719,0.142073988,0.141961209,0.140282491,0.143385203
A,골목상권,3110811,보라매역 4번,192689,444412,11560,영등포구,11560680,신길6동,44661,126.91732113238506,37.499141029237336,578440.0,0.461863074,0.138135091,0.165078202,0.190984042,0.16735674,0.152511665,0.292514349,0.203948551,0.11259249,0.106662748,0.150802158,0.145582947,0.144481709,0.1430399,0.142720075,0.143217966,0.140220248
A,골목상권,3110812,신길6동주민센터,192681,444264,11560,영등포구,11560680,신길6동,59185,126.91723213362472,37.49780747786807,584530.0,0.458346022,0.177590239,0.159555267,0.17688369,0.157293625,0.148347992,0.234867731,0.195478753,0.120993141,0.121981972,0.190332729,0.143313922,0.14193161,0.140946199,0.140639969,0.1404227,0.143479868
A,골목상권,3110604,신월4동주민센터,185801,447110,11470,양천구,11470590,신월4동,150486,126.83937402800504,37.52336983439267,1006050.0,0.473483425,0.234057949,0.084841708,0.134700065,0.169655584,0.135054918,0.302696685,0.201936285,0.104240346,0.104941106,0.152869142,0.141968093,0.140753442,0.141674867,0.142334874,0.141629144,0.142817951
A,골목상권,3110605,목동센트럴아이파크앞,185913,446276,11470,양천구,11470610,신월6동,38129,126.8406570017279,37.51585721377825,60573.0,0.499446948,0.14546325,0.086558146,0.167684739,0.179967642,0.184408638,0.255732942,0.20617127,0.115088078,0.112512589,0.169024781,0.143597702,0.14112131,0.140791125,0.141468005,0.144159017,0.142871294
A,골목상권,3110606,신한은행 신월동지점,185964,446724,11470,양천구,11470590,신월4동,158709,126.84122532645456,37.51989447026174,1424503.0,0.46458098,0.230721711,0.09079792,0.135257605,0.163510246,0.14833514,0.325263145,0.198789472,0.091166597,0.087537961,0.146171083,0.142685053,0.141502182,0.14161731,0.142316502,0.141942336,0.142813519
A,골목상권,3110607,금빛새마을금고본점,186338,446751,11470,양천구,11470570,신월2동,36823,126.84545548355004,37.5201433516456,178078.0,0.461741484,0.21680827,0.099798404,0.14586223,0.159698785,0.133586779,0.229848718,0.197177641,0.126815216,0.135940431,0.185508597,0.140089511,0.14014005,0.138988876,0.139921046,0.138107245,0.148557663
A,골목상권,3110697,개봉3동주민센터,187085,442783,11530,구로구,11530760,개봉3동,81457,126.85397516427814,37.484402313249085,488489.0,0.468933921,0.135573443,0.104004602,0.135733119,0.16218208,0.159383649,0.252762595,0.192274151,0.111936785,0.124983111,0.187938341,0.135276055,0.134035497,0.133210506,0.134219738,0.133963848,0.159913202
A,골목상권,3110698,개웅초등학교(개웅중학교),187021,443233,11530,구로구,11530760,개봉3동,131201,126.853243612494,37.48845594025623,709758.0,0.478914674,0.192025473,0.108290126,0.130093271,0.139854317,0.146711564,0.308850879,0.208201364,0.101089101,0.096329745,0.146479092,0.140619364,0.140896923,0.139921945,0.141405546,0.138889202,0.144296664
A,골목상권,3110748,백산초등학교,191556,438797,11545,금천구,11545710,시흥5동,70150,126.90457258515944,37.44853971878937,413193.0,0.480907274,0.188274301,0.117407035,0.141891843,0.14434589,0.176413074,0.289173072,0.19493117,0.106763926,0.108073244,0.163139654,0.142829138,0.143487426,0.142291859,0.142335422,0.141948194,0.142400767
A,골목상권,3110620,목동보건지소,188258,448850,11470,양천구,11470540,목4동,177925,126.86714092211024,37.539081745942845,2021418.0,0.480275233,0.24042022,0.116579987,0.119958801,0.159133262,0.162341899,0.30037251,0.201695838,0.101604318,0.099876819,0.155358115,0.142474738,0.141322577,0.139948294,0.140441017,0.139606949,0.144814185
A,골목상권,3110621,목동역 5번,188298,447305,11470,양천구,11470510,목1동,34475,126.86761812174178,37.52516182278804,186641.0,0.434566896,0.349092643,0.093800398,0.101312145,0.184616456,0.135559711,0.127029967,0.174511495,0.158116384,0.192149635,0.246762501,0.142825761,0.140403986,0.143709816,0.140693313,0.143425847,0.153889841
A,골목상권,3110622,달마을공원,188467,449542,11470,양천구,11470520,목2동,90372,126.8694948546841,37.54531928433224,496741.0,0.444172001,0.115249194,0.145546673,0.20631476,0.157838793,0.147271918,0.275878729,0.200760961,0.105222048,0.110065628,0.169211257,0.141915002,0.140008576,0.140477633,0.139124816,0.139016107,0.148578434
A,골목상권,3110635,공항시장역 3번,183536,451639,11500,강서구,11500620,공항동,95722,126.81364982337972,37.56413825633674,252013.0,0.482532578,0.212544591,0.102558201,0.141278426,0.144155262,0.138040498,0.30070671,0.215909497,0.108847559,0.102593914,0.144079869,0.141588496,0.143120169,0.141048839,0.140632192,0.13881085,0.142759075
A,골목상권,3110636,방화역 2번,183479,452754,11500,강서구,11500630,방화1동,44808,126.81297954691756,37.57418328295361,629566.0,0.468009708,0.173598194,0.088388295,0.154945573,0.169031535,0.155738187,0.243497902,0.197455072,0.126263172,0.125800949,0.181548877,0.142835132,0.142058405,0.141562825,0.141909096,0.140153916,0.14608023
A,골목상권,3110637,송정역 2번,183536,451403,11500,강서구,11500620,공항동,86547,126.81365511965096,37.562011915923925,217303.0,0.485883766,0.1891423,0.137311207,0.178185198,0.159819054,0.124918316,0.311745865,0.206146285,0.107251659,0.1017524,0.141098563,0.144424401,0.144350771,0.142790745,0.14141019,0.140540441,0.142376578
A,골목상권,3110638,신방화역 2번,183578,452151,11500,강서구,11500630,방화1동,180870,126.81411374137508,37.56875208070871,2011606.0,0.46582631,0.181299419,0.097431107,0.169355232,0.165972859,0.140038357,0.261360823,0.202976627,0.117000546,0.118470516,0.169150917,0.142474719,0.142401146,0.141664421,0.141689774,0.140798944,0.143062309
A,골목상권,3111026,문정역 2번,211145,442739,11710,송파구,11710641,문정1동,123212,127.12601152245664,37.48402890980623,985201.0,0.491666684,0.153082623,0.137752741,0.222266545,0.175128908,0.142884693,0.259715794,0.212280755,0.126433212,0.121259643,0.158385099,0.146474679,0.146006754,0.144949102,0.143075372,0.141535585,0.137097912
A,골목상권,3111027,문정초등학교,211186,443249,11710,송파구,11710641,문정1동,124929,127.12648283683586,37.48862354516316,945696.0,0.474901527,0.159198982,0.1414618,0.185418797,0.164806487,0.15092149,0.286632279,0.20558615,0.110080829,0.105799327,0.15462157,0.144073478,0.143240231,0.142032657,0.140717227,0.139269619,0.141804255
A,골목상권,3111025,경찰병원역 3번,211131,443863,11710,송파구,11710632,가락2동,59147,127.12587022274428,37.494156381623775,962236.0,0.475279947,0.155512785,0.140172473,0.18660391,0.169767084,0.139758853,0.267549749,0.21364925,0.115963236,0.116613804,0.159994014,0.144861702,0.142646027,0.143582389,0.142864269,0.140927112,0.139777705
A,골목상권,3110830,상도초등학교,194593,444510,11590,동작구,11590560,상도4동,126620,126.93885241447532,37.50003712222016,555864.0,0.476886433,0.221318524,0.112531123,0.15601658,0.15037851,0.135054618,0.28092663,0.204330556,0.112419585,0.111048746,0.159999568,0.143434365,0.141996963,0.13906639,0.140430033,0.138147101,0.144364449
A,골목상권,3110831,상도4동주민센터,194748,444356,11590,동작구,11590560,상도4동,56494,126.94060640252178,37.49865046770086,557360.0,0.463058951,0.201400887,0.133830677,0.164722684,0.151994847,0.131744058,0.323339176,0.208180006,0.101003124,0.091890505,0.138899704,0.144456007,0.141996196,0.140602124,0.140740276,0.140702598,0.142911224
A,골목상권,3110880,신림역 1번,194115,442727,11620,관악구,11620645,서원동,38288,126.93346098403175,37.48396925029783,528961.0,0.512378961,0.070385018,0.304532273,0.223838385,0.119950015,0.10977159,0.340636343,0.221540381,0.096413717,0.084974289,0.124495236,0.144347399,0.143850197,0.141422792,0.142566546,0.141222399,0.142033424
A,골목상권,3110881,구립대학경로당(관악산샘말공원),194358,440921,11620,관악구,11620735,대학동,234224,126.9362223021795,37.46769853841551,4686015.0,0.589193075,0.0721786,0.320972938,0.202290432,0.150805535,0.10798685,0.282141496,0.206391829,0.109458273,0.107578637,0.160167895,0.142447687,0.142158102,0.141220845,0.140583417,0.139052692,0.144426981
A,골목상권,3110882,신성초등학교,194361,441512,11620,관악구,11620665,서림동,147004,126.93625169251668,37.473023526393646,1654011.0,0.551342766,0.083548971,0.275372246,0.195609826,0.140518328,0.118326227,0.294768898,0.210687232,0.104362063,0.102797986,0.151980247,0.141722758,0.141678622,0.140373311,0.139682868,0.138173809,0.145044985
A,골목상권,3110942,염곡동 구룡사(포이동성당),204060,441129,11650,서초구,11650652,양재2동,252432,127.0458957732744,37.46958093920278,1628659.0,0.519276288,0.107774423,0.138244853,0.226660428,0.203206806,0.152121282,0.294102261,0.221319025,0.114811704,0.109426902,0.138585265,0.148560871,0.147962833,0.148788666,0.145649273,0.14332282,0.130436144
A,골목상권,3110943,법제교육센터(버들어린이공원),204103,441561,11650,서초구,11650652,양재2동,57521,127.0463842665295,37.47347311339666,462940.0,0.50988249,0.116101439,0.145794271,0.225964488,0.191251566,0.152237871,0.23033771,0.207004333,0.131759486,0.127942593,0.17203235,0.149495181,0.148242313,0.149002674,0.14447939,0.143474936,0.131535972
A,골목상권,3110944,서울나래학교(염곡어린이공원),204555,440360,11650,서초구,11650660,내곡동,70228,127.05148668646524,37.46264985921237,42079.0,0.432998265,0.093897048,0.024811065,0.159632112,0.193093778,0.170920671,0.275464613,0.25445601,0.134250677,0.127762726,0.11604639,0.141207224,0.147789924,0.156178707,0.152780418,0.152994297,0.126188213
A,골목상권,3110968,강남구청역 2번,203552,446131,11680,강남구,11680531,논현2동,43750,127.0401772841538,37.514651405696064,291299.0,0.515103038,0.102431187,0.184851939,0.252857898,0.199369718,0.135723555,0.161459531,0.200903539,0.176210698,0.177470571,0.186245061,0.157316022,0.158902022,0.161226094,0.15736065,0.154126859,0.110443222
A,골목상권,3110969,베르사이유1아파트,203564,444383,11680,강남구,11680650,역삼2동,55302,127.04030454992456,37.49890179438968,837381.0,0.515677433,0.069242077,0.232490348,0.275850539,0.215172066,0.113379692,0.183384863,0.231476472,0.172093706,0.170222396,0.153029505,0.1637172,0.161724086,0.163252657,0.158879509,0.151826584,0.100914396
A,골목상권,3110970,학동초등학교,203644,445789,11680,강남구,11680531,논현2동,50014,127.0412162172102,37.51156961384925,344447.0,0.490237976,0.108785967,0.193977593,0.260742582,0.186992484,0.118346219,0.206190775,0.211759104,0.153895508,0.151352309,0.170649851,0.155890004,0.155306461,0.155933552,0.154502276,0.150347803,0.116101705
A,골목상권,3110971,선정릉역 4번,203791,445313,11680,강남구,11680640,역삼1동,133222,127.04287643755754,37.50728024088782,760816.0,0.49175622,0.054377214,0.187814383,0.286461229,0.20949771,0.127952262,0.249405573,0.220940121,0.14052788,0.13525723,0.14609295,0.15503445,0.152547653,0.153208783,0.149983307,0.145613011,0.121262904
A,골목상권,3110972,강남세브란스병원미래의학연구센터,203759,443901,11680,강남구,11680650,역삼2동,46603,127.04250730304766,37.494558170701055,284515.0,0.466534513,0.155614603,0.166049832,0.196199173,0.199387031,0.135749358,0.298964905,0.224606787,0.125065462,0.110082069,0.122960125,0.147264643,0.146227791,0.149145036,0.144691844,0.140811557,0.130998366
A,골목상권,3110973,강남구청역 4번,203850,446594,11680,강남구,11680565,청담동,66136,127.04355043686776,37.518821856356446,941400.0,0.466295375,0.172584632,0.146640266,0.192097081,0.206175065,0.141903699,0.193173344,0.220568771,0.160333886,0.151146486,0.172174787,0.151644843,0.15576319,0.157186607,0.1511339,0.146705375,0.121568265
A,골목상권,3111037,Sh수협은행 오금동금융센터(아랫말어린이공원),212170,445014,11710,송파구,11710570,오금동,27617,127.13763832029572,37.504513831140805,258402.0,0.474144937,0.213806395,0.100622286,0.140621977,0.173504849,0.162707719,0.244030619,0.204232165,0.121883732,0.121934041,0.174414285,0.143180006,0.143454772,0.142351839,0.143992694,0.141531412,0.14231701
A,골목상권,3111017,송파나루역 3번,210209,445524,11710,송파구,11710562,방이2동,32806,127.11546723853742,37.50913270698353,156652.0,0.474155926,0.16700074,0.132012359,0.181248883,0.166841151,0.1492927,0.268356208,0.203517395,0.116808171,0.116252793,0.165030322,0.144763133,0.143933252,0.143626835,0.141520214,0.140083882,0.140083882
A,골목상권,3111018,풍납초등학교(풍납백제문화공원),210296,448588,11710,송파구,11710510,풍납1동,27101,127.11649415206809,37.536738404045565,124788.0,0.466791679,0.145054012,0.105867551,0.13940443,0.150254832,0.168621983,0.326692684,0.204708824,0.093415179,0.093062579,0.142827378,0.139131968,0.138603071,0.136679809,0.136880149,0.137208706,0.14998237
A,골목상권,3111041,거여역 8번,212496,443841,11710,송파구,11710531,거여1동,12895,127.14130533593624,37.493940706700826,116449.0,0.471240382,0.1555359,0.127721148,0.146175579,0.166605123,0.162534672,0.29553964,0.21687792,0.100431094,0.097554273,0.147679651,0.146132642,0.145832081,0.145042036,0.144226228,0.143676631,0.136780908
A,골목상권,3111042,거여역 1번(거여공원),212696,444196,11710,송파구,11710531,거여1동,146365,127.14357306164348,37.49713654406891,2158371.0,0.475632097,0.15018463,0.118753967,0.142242062,0.151770549,0.177172589,0.269640266,0.198874429,0.10934306,0.111570202,0.170497949,0.141962156,0.141154139,0.140291915,0.14082565,0.139712311,0.145364722
A,골목상권,3110848,양지어린이공원,197855,442468,11590,동작구,11590620,사당1동,116036,126.97574820925163,37.48165188517359,1263898.0,0.472851823,0.11742878,0.182245719,0.192214087,0.1551842,0.132928448,0.319407895,0.207051518,0.097962019,0.096726951,0.14405672,0.140597691,0.138845966,0.139347589,0.139596818,0.138118059,0.145719944
A,골목상권,3111077,길동주민센터(강동도서관),212662,448642,11740,강동구,11740685,길동,247203,127.14326513418864,37.537195500867774,3343166.0,0.452063866,0.144470242,0.115570989,0.142772151,0.153811387,0.161419146,0.263239097,0.202494282,0.119430205,0.120252778,0.167320438,0.14243355,0.141744083,0.141715667,0.140813528,0.14108064,0.145020319
A,골목상권,3111028,문현중학교(장지역 1번),211262,442494,11710,송파구,11710646,장지동,53688,127.12733063992444,37.48182002557716,886437.0,0.485387552,0.190138509,0.135209682,0.200714545,0.166479776,0.130874353,0.213150188,0.215999801,0.140468122,0.140913726,0.174472833,0.14715541,0.148177479,0.148181992,0.145904334,0.144319337,0.134121207
A,골목상권,3111050,강동구청(강동구청역 2번),211002,447924,11740,강동구,11740640,성내1동,19565,127.12447223310748,37.5307476217246,364522.0,0.438805127,0.195553654,0.107718559,0.144042642,0.162000307,0.154135256,0.236084516,0.210464663,0.136093295,0.133492629,0.166903507,0.149927851,0.150012894,0.148660438,0.148553448,0.14753842,0.127391488
A,골목상권,3111051,천호역 6번,210995,448365,11740,강동구,11740650,성내2동,159647,127.1243996374976,37.53472111071503,2785852.0,0.46651904,0.150117451,0.131870968,0.158898965,0.15164158,0.151093095,0.275147065,0.199838326,0.110307008,0.11270089,0.167327625,0.141266966,0.140359165,0.139770835,0.13957987,0.139588485,0.147191901
A,골목상권,3111052,암사역 3번(천호동자전거거리),211055,449828,11740,강동구,11740610,천호2동,129295,127.12510051019554,37.547901989361165,1284556.0,0.470489048,0.160674194,0.121165601,0.187125357,0.169207103,0.148407699,0.269248465,0.20826713,0.11704502,0.11570993,0.160937195,0.144529982,0.144165654,0.143148183,0.143704016,0.143041531,0.140551178
A,골목상권,3111053,성내천어린이공원(하니사랑길),211079,447418,11740,강동구,11740640,성내1동,139845,127.12533575007856,37.526187642325176,1138880.0,0.463106736,0.157873386,0.123798711,0.169323222,0.175036725,0.152575203,0.278991886,0.213166631,0.115442466,0.112382439,0.154552854,0.146966189,0.146646577,0.145697399,0.144078266,0.143204602,0.135014984
A,골목상권,3110823,신대방삼거리역 3번,193495,443992,11590,동작구,11590680,신대방2동,88509,126.92643975532329,37.49536283253441,749900.0,0.459028483,0.107071752,0.187231881,0.182500577,0.166117037,0.137782555,0.258454805,0.203455399,0.120909616,0.123293937,0.168593371,0.142666832,0.141403999,0.141954738,0.141145298,0.13909436,0.143400262
A,골목상권,3110824,대방역 3번,193544,445834,11590,동작구,11590660,대방동,46862,126.92697769750929,37.51195968526966,226532.0,0.442240203,0.168369149,0.176292974,0.13686808,0.177440715,0.139243021,0.19317003,0.226052946,0.137901656,0.142024712,0.191536699,0.148783826,0.148536618,0.148360041,0.145022734,0.145543637,0.13393811
A,골목상권,3110825,신대방삼거리역 1번,193977,444086,11590,동작구,11590550,상도3동,182490,126.9318895648016,37.496213046443046,2191888.0,0.458196104,0.131406805,0.181003318,0.177870402,0.150514077,0.127405232,0.316399234,0.205265869,0.093338212,0.092490085,0.149539963,0.139660484,0.138275833,0.137410825,0.138162232,0.136768912,0.150256833
A,골목상권,3110871,신원동주민센터,193568,442344,11620,관악구,11620655,신원동,49950,126.92727965292688,37.48051474431077,744726.0,0.507285901,0.081287505,0.25659067,0.205332961,0.140425955,0.121484786,0.268757184,0.20533,0.110878066,0.11178578,0.16601766,0.137794118,0.136428517,0.137032765,0.137032765,0.135761158,0.152659968
A,골목상권,3110849,이수역 10번,197978,442939,11590,동작구,11590640,사당3동,119168,126.97713757819878,37.48589591263276,1935894.0,0.460780911,0.155355533,0.136118436,0.169540703,0.15086717,0.144867361,0.290503142,0.198190706,0.102785639,0.103895722,0.162964069,0.141631351,0.140425706,0.141054356,0.139224192,0.140135917,0.145109335
A,골목상권,3110898,청림동주민센터(상도중학교),196323,443504,11620,관악구,11620545,청림동,57942,126.95842194720214,37.49098150293651,545107.0,0.472215547,0.195578833,0.120417167,0.139477715,0.160117775,0.138582475,0.341471782,0.203361536,0.083671493,0.080873882,0.138264344,0.140673299,0.140029389,0.139244222,0.138638836,0.138359992,0.147286679
A,골목상권,3110899,낙성대역 5번(관악중학교),196737,442198,11620,관악구,11620575,행운동,73363,126.96310907993906,37.47921589038771,884928.0,0.477288548,0.082453036,0.282420717,0.227803844,0.144933825,0.094814493,0.327758869,0.214897709,0.093570324,0.086523423,0.137562604,0.139721944,0.139726464,0.138396414,0.137556798,0.135693372,0.147557601
A,골목상권,3111029,오금역 4번,211264,444277,11710,송파구,11710632,가락2동,43089,127.12738052925891,37.497884928294894,177322.0,0.474365698,0.221954658,0.1021261,0.139882698,0.174565757,0.14587187,0.261600496,0.209513873,0.120386871,0.120127453,0.158481841,0.147715161,0.14728092,0.146666216,0.145887966,0.142464795,0.132973534
A,골목상권,3111030,방이역 2번,211448,445215,11710,송파구,11710570,오금동,50911,127.12947590742026,37.506334079138135,1338013.0,0.448276249,0.219615953,0.107324069,0.124525696,0.151787016,0.15711656,0.245885503,0.207582438,0.126850038,0.122084763,0.17191836,0.139201832,0.140568036,0.139339349,0.138994061,0.138296012,0.148301139
A,골목상권,3110856,미성초등학교,192319,442269,11620,관악구,11620765,미성동,127503,126.91315922448254,37.47982945317871,864793.0,0.461997798,0.137757822,0.188583858,0.188417344,0.163159276,0.134441421,0.283391517,0.200867722,0.106905352,0.108708095,0.162812372,0.137444293,0.142574995,0.14146606,0.140273869,0.138355493,0.149725831
A,골목상권,3110857,미성동주민센터,192423,441763,11620,관악구,11620765,미성동,113505,126.91434024298788,37.475271208267024,1115812.0,0.472256079,0.181114415,0.122535656,0.142517481,0.162804912,0.159427109,0.321992414,0.205914616,0.097339874,0.097141812,0.140814044,0.142367045,0.141937762,0.139906956,0.141190325,0.139997473,0.146003855
A,골목상권,3110858,신대방역 1번,192456,443061,11620,관악구,11620685,신사동,23709,126.91470002177655,37.48696656212724,597401.0,0.47267246,0.058006361,0.244951456,0.187991296,0.139852695,0.142304988,0.227024684,0.221142547,0.112746526,0.116099377,0.183787466,0.143352862,0.141909943,0.141903247,0.140287914,0.139243388,0.144938065
A,골목상권,3110859,난향초등학교,192625,440416,11620,관악구,11620715,난향동,77274,126.916637376392,37.46313623867954,546155.0,0.485067426,0.191425161,0.104993811,0.129078505,0.164357803,0.160769084,0.274068215,0.208048616,0.118775588,0.111541391,0.155455584,0.14224115,0.141309184,0.141690027,0.143599734,0.141111439,0.141096791
A,골목상권,3110872,신림초등학교,193607,442092,11620,관악구,11620655,신원동,53857,126.92772277446338,37.47824447329985,884910.0,0.498397577,0.092314368,0.228227471,0.19675764,0.145764941,0.127785732,0.375186883,0.21079295,0.084531665,0.073016382,0.114063448,0.143842714,0.142476475,0.141692215,0.141009661,0.138933746,0.141678655
A,골목상권,3110873,당곡중학교,193763,443532,11620,관악구,11620525,보라매동,132683,126.9294742646681,37.491220050968856,589493.0,0.491602106,0.10980641,0.194457262,0.19063363,0.164336412,0.134612514,0.237389142,0.218649278,0.126088225,0.122532621,0.167907283,0.146852115,0.145277875,0.144341474,0.142640006,0.139732413,0.137466051
A,골목상권,3110926,신중초등학교,200709,442463,11650,서초구,11650530,서초3동,98883,127.00801608855257,37.481609051735134,903572.0,0.481276575,0.232229161,0.14086521,0.13434111,0.19399318,0.139926713,0.261857621,0.217287995,0.13222256,0.128261627,0.146052071,0.148513569,0.148942975,0.149096809,0.145756739,0.143435955,0.12901987
A,골목상권,3110900,낙성대역 1번(관악구민 종합체육센터),196764,441656,11620,관악구,11620625,인헌동,111817,126.96341671782614,37.474332513851415,1783385.0,0.475485958,0.113098966,0.275436319,0.205712732,0.130464818,0.10630963,0.298990235,0.207187339,0.098368497,0.097019938,0.156500051,0.140682624,0.140634962,0.139218553,0.138746416,0.136448536,0.147520751
A,골목상권,3110983,국립국악고등학교,204448,442053,11680,강남구,11680690,개포4동,56042,127.05028744787174,37.47790448472096,441784.0,0.462381022,0.214887818,0.119200786,0.137768683,0.173874563,0.177179346,0.245011691,0.211683111,0.127250256,0.131401616,0.164650971,0.148322608,0.14579424,0.147845002,0.144164496,0.141717615,0.134698395
A,골목상권,3110984,포이초등학교(개포목련어린이공원),204610,441598,11680,강남구,11680690,개포4동,137098,127.052116112609,37.473804098067625,900682.0,0.470558976,0.214377549,0.101718476,0.167056741,0.16112568,0.163301809,0.344062264,0.23148288,0.102397078,0.089331394,0.114615624,0.147488073,0.144401526,0.145993651,0.142274252,0.14057332,0.136366513
A,골목상권,3110985,청담근린공원,204605,447083,11680,강남구,11680565,청담동,43265,127.05209390733614,37.52322430097347,249746.0,0.505763833,0.098451239,0.121446418,0.209022695,0.220538303,0.166167497,0.176783612,0.227206842,0.157880406,0.151630056,0.174140927,0.149700095,0.151521946,0.150893308,0.149355745,0.146853203,0.128322376
A,골목상권,3110986,삼성중앙역 7번,204629,445676,11680,강남구,11680590,삼성2동,15944,127.052356548874,37.510547066358605,237611.0,0.500732292,0.0816208,0.157055018,0.24778735,0.211610574,0.142253515,0.241518629,0.208333859,0.140289299,0.141476123,0.155145638,0.155236268,0.154933253,0.15488275,0.15118765,0.146305742,0.119177483
A,골목상권,3110987,영동대교남단,204745,447403,11680,강남구,11680565,청담동,31393,127.05367971777856,37.52610679807326,223322.0,0.496708788,0.123131622,0.130327509,0.195103931,0.204225289,0.178065753,0.231728177,0.21968279,0.13730846,0.13799357,0.156594514,0.142045378,0.148126257,0.149384524,0.146653054,0.149693493,0.135342083
A,골목상권,3110832,노량진초등학교,194858,445646,11590,동작구,11590510,노량진1동,100857,126.9418413498675,37.51027405078857,583175.0,0.540596664,0.065669712,0.397728987,0.18673265,0.106467001,0.103181544,0.233777168,0.203638702,0.127913577,0.12813135,0.180901102,0.144042279,0.144745326,0.14332037,0.141173505,0.141041469,0.142925978
