brand,brand_avg_WKND_RT,brand_avg_시간_0813,brand_avg_시간_1417,brand_avg_시간_1821,brand_avg_남성_20대,brand_avg_남성_30대,brand_avg_남성_40대,brand_avg_남성_50대,brand_avg_남성_60대,brand_avg_여성_20대,brand_avg_여성_30대,brand_avg_여성_40대,brand_avg_여성_50대,brand_avg_소득3천만이하,brand_avg_소득5천만이하,brand_avg_소득7천만이하,brand_avg_소득1억이하,brand_avg_소득1억초과,brand_avg_생애단계_싱글,brand_avg_생애단계_청소년,brand_avg_avg_order_cost,"brand_MCT_RY_NM_공연장,극장",brand_MCT_RY_NM_농가공산품,brand_MCT_RY_NM_농수산물,brand_MCT_RY_NM_부페,brand_MCT_RY_NM_식품류제조업,brand_MCT_RY_NM_식품잡화,brand_MCT_RY_NM_양식,"brand_MCT_RY_NM_용역서비스(연구,번역등)",brand_MCT_RY_NM_일반대중음식,brand_MCT_RY_NM_일식,"brand_MCT_RY_NM_전문서비스(회계,변리,컨설팅등)",brand_MCT_RY_NM_제과점,brand_MCT_RY_NM_중식,brand_MCT_RY_NM_청과물,brand_MCT_RY_NM_커피전문점,brand_MCT_RY_NM_패스트푸드,brand_MCT_RY_NM_한식,brand_MCT_RY_NM_할인점/슈퍼마켓,brand_MCT_RY_NM_화원,brand_MCT_RY_NM2_간식,brand_MCT_RY_NM2_건강식품,brand_MCT_RY_NM2_기타,brand_MCT_RY_NM2_농축수산물,brand_MCT_RY_NM2_부페,brand_MCT_RY_NM2_식품,brand_MCT_RY_NM2_식품제조,brand_MCT_RY_NM2_아시아음식,brand_MCT_RY_NM2_양식,brand_MCT_RY_NM2_유흥주점,brand_MCT_RY_NM2_음료,brand_MCT_RY_NM2_주점및주류판매,brand_MCT_RY_NM2_패스트푸드,brand_MCT_RY_NM2_한식,brand_OUB_RY_MI_CZ_NM_다방/커피숍/카페,brand_OUB_RY_MI_CZ_NM_별식/퓨전요리,brand_OUB_RY_MI_CZ_NM_분식,brand_OUB_RY_MI_CZ_NM_뷔페,brand_OUB_RY_MI_CZ_NM_서비스,brand_OUB_RY_MI_CZ_NM_소매,brand_OUB_RY_MI_CZ_NM_수산물,brand_OUB_RY_MI_CZ_NM_양식,brand_OUB_RY_MI_CZ_NM_유흥주점,brand_OUB_RY_MI_CZ_NM_일식,brand_OUB_RY_MI_CZ_NM_전자/정보통신,brand_OUB_RY_MI_CZ_NM_제과제빵떡케익,brand_OUB_RY_MI_CZ_NM_중식,brand_OUB_RY_MI_CZ_NM_패스트푸드,brand_OUB_RY_MI_CZ_NM_한식
유천냉면,0.442298,0.493602,0.216338,0.290062,0.029438,0.092736,0.15211,0.122966,0.092372,0.03819,0.111644,0.135762,0.102168,0.129248,0.279562,0.223686,0.18223,0.178082,0.225996,0.336796,26122.27955,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
카페미뇽,0.38072875,0.295275,0.2892275,0.35674625,0.07976,0.1266525,0.08759625,0.07443125,0.02023,0.26309625,0.13246875,0.12058875,0.06868,0.22972125,0.3336425,0.1620825,0.09928375,0.1156725,0.530705,0.2399775,11481.35897,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
커피빈,0.270728957,0.491193497,0.28272546,0.197596871,0.06090135,0.13407773,0.108472638,0.078256135,0.052718957,0.143378098,0.178641718,0.11800546,0.077422515,0.143870982,0.306702577,0.183522638,0.134042025,0.209423681,0.446175337,0.260860368,12430.92741,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
크리스탈제이드,0.280536667,0.305466667,0.136793333,0.557736667,0.020156667,0.091863333,0.14576,0.15792,0.19909,0.02503,0.05895,0.10052,0.085313333,0.022933333,0.13677,0.199846667,0.12134,0.502363333,0.172996667,0.31557,174512.162,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
탕화쿵푸마라탕,0.313963333,0.339051111,0.301982222,0.357737556,0.077631111,0.075202444,0.087275333,0.065968,0.008017556,0.325917556,0.109228667,0.165810444,0.074012,0.270321556,0.295664,0.148627111,0.099491111,0.100952889,0.532578667,0.311802667,16941.09983,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
고망고,0.363945294,0.321702941,0.362249412,0.307270588,0.108704118,0.107796471,0.119994706,0.058840588,0.008075294,0.258198235,0.147197059,0.126397059,0.053468235,0.236125294,0.328585294,0.166485294,0.096045294,0.111115882,0.557085294,0.266600588,4814.761197,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
공차,0.340141503,0.321027059,0.365424183,0.292877516,0.083314118,0.105126732,0.079923725,0.057389216,0.024615752,0.27873085,0.156085425,0.127854052,0.066637451,0.234837451,0.309493595,0.160858824,0.093788301,0.131402092,0.547991634,0.242425752,9058.944316,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
델리커리,0.204092,0.708798,0.141854,0.149352,0.093748,0.13968,0.132998,0.074306,0.029584,0.174478,0.114362,0.128018,0.086204,0.19207,0.304148,0.188632,0.129462,0.161612,0.450642,0.317748,26127.22129,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
롤링핀,0.242783333,0.560301111,0.314177778,0.102104444,0.035912222,0.083658889,0.100013333,0.090345556,0.063605556,0.087851111,0.15056,0.166932222,0.127106667,0.107235556,0.283824444,0.208331111,0.140343333,0.24182,0.301606667,0.322635556,13709.50384,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
에이셉피자,0.41963375,0.08464375,0.2083275,0.49186375,0.1886575,0.225795,0.07002125,0.0385175,0.00816875,0.220685,0.128215,0.05930125,0.0490125,0.2571375,0.39877,0.17426,0.07223375,0.06278875,0.730685,0.1333375,29782.11843,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
우이락,0.38727,0.16761,0.205480833,0.4573225,0.076223333,0.142390833,0.114695,0.084311667,0.028414167,0.123174167,0.168151667,0.17986,0.057661667,0.129605,0.37637,0.2140975,0.1122325,0.155345,0.432278333,0.285094167,34989.82286,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
노랑강정,0.32202,0.105746667,0.406361667,0.464585,0.077518333,0.158923333,0.122151667,0.087096667,0.079698333,0.081248333,0.096316667,0.11242,0.111028333,0.21794,0.372453333,0.207736667,0.087673333,0.085603333,0.396586667,0.285516667,11804.70243,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
브루클린더버거조인트,0.364634,0.4203,0.255888,0.323096,0.09955,0.189796,0.146372,0.063836,0.029476,0.105836,0.151532,0.12642,0.069284,0.11666,0.286488,0.201576,0.125492,0.250328,0.44284,0.286198,36697.46955,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
뽕사부,0.305106667,0.434395556,0.171994444,0.249276667,0.099321111,0.177236667,0.155741111,0.128395556,0.056894444,0.083611111,0.093414444,0.102327778,0.068294444,0.137076667,0.299702222,0.194918889,0.127683333,0.214514444,0.409283333,0.313677778,31317.60591,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
오륜명동칼국수,0.15457,0.73534,0.12091,0.14375,0.04055,0.11429,0.10857,0.14419,0.14749,0.04599,0.15837,0.07456,0.12381,0.09524,0.32028,0.22694,0.09334,0.25386,0.32382,0.22882,21426.22457,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
파리크라상,0.269317576,0.499930909,0.295912727,0.165894848,0.033652727,0.101795758,0.115267576,0.091855152,0.065860606,0.092765455,0.152885758,0.156982727,0.11161303,0.085544545,0.264333939,0.211619091,0.153665152,0.270158788,0.313701515,0.323054242,20153.55919,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
파스쿠찌,0.261441481,0.489938519,0.301962778,0.179489815,0.068187407,0.14556,0.104335,0.094633704,0.068542963,0.119055741,0.12890963,0.114272037,0.097164074,0.146424259,0.315425185,0.196556296,0.139271296,0.182664444,0.417370741,0.263218519,11291.84191,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
포메인,0.286648,0.557553714,0.209382571,0.231147714,0.043600571,0.107684571,0.141524,0.080484,0.043984286,0.093866571,0.16371,0.192116571,0.092215714,0.099332857,0.300948571,0.203145714,0.154007714,0.22411,0.321300571,0.372985429,33753.0686,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
경아식당,0.238037143,0.311634286,0.074052857,0.530099286,0.118841429,0.216683571,0.173065714,0.116270714,0.053030714,0.077815,0.087264286,0.055927143,0.057010714,0.173915,0.366730714,0.194528571,0.123865714,0.115965,0.492029286,0.246424286,41482.52466,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
기기커피,0.17894,0.65389,0.28292,0.06319,0.08714,0.29339,0.16969,0.11504,0.03898,0.1193,0.09069,0.02937,0.03272,0.15109,0.43718,0.18521,0.10437,0.10534,0.58947,0.19389,6575.287074,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
마노디셰프,0.323846667,0.203356667,0.200023333,0.58602,0.074483333,0.173873333,0.093253333,0.110846667,0.058366667,0.065466667,0.094676667,0.142056667,0.10825,0.06627,0.258543333,0.200533333,0.11961,0.33144,0.390753333,0.312963333,212803.1284,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
스무디킹,0.50342,0.257891667,0.429863333,0.31224,0.083336667,0.155245,0.130341667,0.053638333,0.01556,0.197621667,0.192003333,0.118055,0.039658333,0.174478333,0.372925,0.155301667,0.104466667,0.15265,0.542165,0.24368,9804.1622,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
앤푸드,0.25454,0.33647,0.244071667,0.300371667,0.11987,0.14266,0.123783333,0.115646667,0.041365,0.149126667,0.152651667,0.086521667,0.048866667,0.125858333,0.252608333,0.18326,0.123413333,0.295108333,0.508458333,0.246166667,43206.96174,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
온더보더,0.452814,0.302844,0.268118,0.424962,0.03305,0.156654,0.166908,0.1025,0.021128,0.052108,0.178416,0.19778,0.053564,0.042144,0.236682,0.227156,0.109958,0.365458,0.279472,0.406352,80629.08661,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
차이797,0.229872,0.442711,0.122947,0.434341,0.027129,0.145489,0.148963,0.11763,0.162184,0.037282,0.099327,0.126423,0.06878,0.041306,0.165016,0.159856,0.228933,0.400485,0.234358,0.361558,110102.6605,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
프라이빗,0.42836,0.10254,0.188316667,0.465436667,0.18507,0.128281667,0.121896667,0.054331667,0.007958333,0.31182,0.10759,0.039938333,0.037725,0.28174,0.302088333,0.139593333,0.07061,0.171133333,0.659121667,0.184273333,105895.0976,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
메가커피,0.348931315,0.496303135,0.297337691,0.192534419,0.111803119,0.168565765,0.118754297,0.08406448,0.040151315,0.135474755,0.113491131,0.110800138,0.082220092,0.211922003,0.375340443,0.175595443,0.101849893,0.096610352,0.474243578,0.263027997,4481.515206,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
비비드,0.361417143,0.413607143,0.284415714,0.045792857,0.054644286,0.076834286,0.1345,0.109397143,0.0363,0.168571429,0.156701429,0.175221429,0.053247143,0.162661429,0.339157143,0.219075714,0.09466,0.154664286,0.458081429,0.221084286,35571.93889,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
코만도,0.285992,0.0,0.01661,0.445176,0.030216,0.08357,0.280354,0.169596,0.15612,0.003848,0.055098,0.061282,0.090768,0.086958,0.351356,0.223828,0.192042,0.141682,0.258636,0.270574,45232.04215,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
태성골뱅이,0.335475455,0.002641818,0.045374545,0.421120909,0.056439091,0.147357273,0.173306364,0.179692727,0.053281818,0.040222727,0.1014,0.130418182,0.09412,0.081725455,0.301010909,0.223145455,0.187048182,0.186075455,0.348253636,0.366060909,62118.0395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
bbq,0.383695747,0.063324188,0.207684805,0.542660974,0.130408506,0.175056948,0.107431948,0.090702857,0.033583117,0.105800455,0.108293799,0.123422208,0.097036558,0.167351006,0.368336331,0.186736201,0.112895357,0.135674448,0.466429675,0.280619156,28159.46258,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
남가네설악추어탕,0.295597778,0.564033333,0.201257778,0.210698889,0.050112222,0.083333333,0.104257778,0.167757778,0.18288,0.025677778,0.052132222,0.073237778,0.118327778,0.130652222,0.36922,0.203727778,0.144677778,0.13469,0.201336667,0.281073333,22104.15529,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
뚜레쥬르,0.335256036,0.381801351,0.307203964,0.266710676,0.046093784,0.107398739,0.112474234,0.090948243,0.067941486,0.115758288,0.13285964,0.133448153,0.114212252,0.160261847,0.350254054,0.200410541,0.128413333,0.136415856,0.342200991,0.29339,12178.69775,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
아마스빈,0.32783661,0.316717966,0.38014678,0.28086678,0.080282542,0.071002542,0.10437322,0.073458644,0.017655424,0.299088305,0.092824237,0.166923559,0.081394576,0.260433051,0.261524407,0.153880169,0.110249661,0.143340508,0.492558983,0.332882373,5642.244276,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
